date,close
1975-11-17,0.6450148820877075
1975-11-18,0.6296578049659729
1975-11-19,0.6219792366027832
1975-11-20,0.6066213250160217
1975-11-21,0.6143003106117249
1975-11-24,0.6066213250160217
1975-11-25,0.6066213250160217
1975-11-26,0.5912642478942871
1975-11-28,0.5835850238800049
1975-12-01,0.5835850238800049
1975-12-02,0.5682276487350464
1975-12-03,0.5451917052268982
1975-12-04,0.5451917052268982
1975-12-05,0.5298340916633606
1975-12-08,0.5298340916633606
1975-12-09,0.537512481212616
1975-12-10,0.537512481212616
1975-12-11,0.537512481212616
1975-12-12,0.5528700351715088
1975-12-15,0.5451917052268982
1975-12-16,0.5451917052268982
1975-12-17,0.5528700351715088
1975-12-18,0.5605489015579224
1975-12-19,0.5605489015579224
1975-12-22,0.5605489015579224
1975-12-23,0.5605489015579224
1975-12-24,0.5605489015579224
1975-12-26,0.5759063363075256
1975-12-29,0.5759063363075256
1975-12-30,0.5759063363075256
1975-12-31,0.5759063363075256
1976-01-02,0.5682276487350464
1976-01-05,0.5835850238800049
1976-01-06,0.6219792366027832
1976-01-07,0.6219792366027832
1976-01-08,0.6296578049659729
1976-01-09,0.6219792366027832
1976-01-12,0.6296578049659729
1976-01-13,0.6450148820877075
1976-01-14,0.6757299900054932
1976-01-15,0.6603726148605347
1976-01-16,0.6910879015922546
1976-01-19,0.6910879015922546
1976-01-20,0.6834084391593933
1976-01-21,0.6757299900054932
1976-01-22,0.6603726148605347
1976-01-23,0.6680514812469482
1976-01-26,0.6757299900054932
1976-01-27,0.6757299900054932
1976-01-28,0.6757299900054932
1976-01-29,0.6680514812469482
1976-01-30,0.6757299900054932
1976-02-02,0.6834084391593933
1976-02-03,0.7141238451004028
1976-02-04,0.7218025922775269
1976-02-05,0.7294822335243225
1976-02-06,0.7141238451004028
1976-02-09,0.7141238451004028
1976-02-10,0.7141238451004028
1976-02-11,0.7218025922775269
1976-02-12,0.7141238451004028
1976-02-13,0.7141238451004028
1976-02-17,0.7064453363418579
1976-02-18,0.6987660527229309
1976-02-19,0.7064453363418579
1976-02-20,0.7064453363418579
1976-02-23,0.7064453363418579
1976-02-24,0.7064453363418579
1976-02-25,0.7064453363418579
1976-02-26,0.6987660527229309
1976-02-27,0.6987660527229309
1976-03-01,0.6987660527229309
1976-03-02,0.7064453363418579
1976-03-03,0.7064453363418579
1976-03-04,0.7064453363418579
1976-03-05,0.7064453363418579
1976-03-08,0.6987660527229309
1976-03-09,0.6987660527229309
1976-03-10,0.7064453363418579
1976-03-11,0.7218025922775269
1976-03-12,0.7218025922775269
1976-03-15,0.7141238451004028
1976-03-16,0.7141238451004028
1976-03-17,0.7141238451004028
1976-03-18,0.7141238451004028
1976-03-19,0.7141238451004028
1976-03-22,0.7218025922775269
1976-03-23,0.7218025922775269
1976-03-24,0.7141238451004028
1976-03-25,0.7141238451004028
1976-03-26,0.7064453363418579
1976-03-29,0.7064453363418579
1976-03-30,0.7064453363418579
1976-03-31,0.6987660527229309
1976-04-01,0.6987660527229309
1976-04-02,0.6987660527229309
1976-04-05,0.6987660527229309
1976-04-06,0.6987660527229309
1976-04-07,0.6987660527229309
1976-04-08,0.6987660527229309
1976-04-09,0.6834084391593933
1976-04-12,0.6834084391593933
1976-04-13,0.6910879015922546
1976-04-14,0.6910879015922546
1976-04-15,0.6834084391593933
1976-04-19,0.6680514812469482
1976-04-20,0.6680514812469482
1976-04-21,0.6603726148605347
1976-04-22,0.6603726148605347
1976-04-23,0.6603726148605347
1976-04-26,0.6680514812469482
1976-04-27,0.6680514812469482
1976-04-28,0.6680514812469482
1976-04-29,0.6680514812469482
1976-04-30,0.6680514812469482
1976-05-03,0.6680514812469482
1976-05-04,0.6603726148605347
1976-05-05,0.6603726148605347
1976-05-06,0.6603726148605347
1976-05-07,0.6603726148605347
1976-05-10,0.6603726148605347
1976-05-11,0.6603726148605347
1976-05-12,0.6603726148605347
1976-05-13,0.6603726148605347
1976-05-14,0.6603726148605347
1976-05-17,0.6603726148605347
1976-05-18,0.6526942849159241
1976-05-19,0.6526942849159241
1976-05-20,0.6450148820877075
