Date,Open,High,Low,Close,Volume
2000-10-16,858.5,873.9000244140625,851.2999877929688,867.0999755859375,193900
2000-10-17,849.5999755859375,860.0999755859375,791.0999755859375,804.0,218200
2000-10-18,788.5,811.4000244140625,758.2000122070312,802.5999755859375,241000
2000-10-19,793.5999755859375,820.4000244140625,786.9000244140625,798.4000244140625,204500
2000-10-20,834.7000122070312,840.9000244140625,822.5,826.2000122070312,221900
2000-10-23,820.0,829.7999877929688,794.4000244140625,796.4000244140625,182400
2000-10-24,793.5999755859375,809.7999877929688,784.7999877929688,808.9000244140625,204700
2000-10-25,805.0,816.2000122070312,801.7000122070312,808.5999755859375,214500
2000-10-26,793.7999877929688,802.0,785.4000244140625,793.7999877929688,195700
2000-10-27,806.4000244140625,810.0999755859375,780.5,783.7000122070312,222800
2000-10-30,776.4000244140625,779.7999877929688,735.2000122070312,741.7999877929688,167700
2000-10-31,719.2999877929688,748.0,676.9000244140625,746.7999877929688,225500
2000-11-01,762.0,771.0999755859375,756.7999877929688,763.5999755859375,240400
2000-11-02,758.0,790.0999755859375,755.7000122070312,782.5,253100
2000-11-03,800.7000122070312,809.7999877929688,788.2000122070312,795.4000244140625,242400
2000-11-06,794.0,816.9000244140625,792.0999755859375,804.5999755859375,246700
2000-11-07,803.9000244140625,810.2999877929688,790.5999755859375,796.2999877929688,276200
2000-11-08,793.7999877929688,804.5,784.2000122070312,793.0999755859375,238400
2000-11-09,785.2999877929688,801.0999755859375,785.2999877929688,801.0999755859375,211900
2000-11-10,800.5,810.9000244140625,798.4000244140625,808.2999877929688,246800
2000-11-13,797.2000122070312,798.0,775.7999877929688,780.7000122070312,243200
2000-11-14,782.2999877929688,800.9000244140625,782.2999877929688,800.9000244140625,287900
2000-11-15,819.2999877929688,834.4000244140625,808.4000244140625,816.4000244140625,368400
2000-11-16,821.0999755859375,822.0,798.2999877929688,808.5999755859375,293800
2000-11-17,801.5999755859375,812.5,798.0999755859375,806.7999877929688,285700
2000-11-20,802.0,810.5,797.2999877929688,801.7000122070312,281200
2000-11-21,789.2999877929688,791.5,763.0999755859375,787.0,312700
2000-11-22,782.4000244140625,793.5999755859375,770.0,771.2999877929688,299900
2000-11-23,756.5999755859375,758.4000244140625,724.0999755859375,728.2999877929688,290000
