date,close,high,low,open,volume
2008-04-01,31.132219314575195,31.1322193145752,30.31689412642569,30.31689412642569,86100
2008-04-02,30.55070686340332,31.21016228095654,30.394836913465312,30.68259840429897,91800
2008-04-03,30.442794799804688,32.61299967255187,30.15503332049055,30.33488395919627,74300
2008-04-04,30.442794799804688,30.574686335420527,30.19100436300167,30.346874306699974,38400
2008-04-07,30.448789596557617,30.67659932697753,30.382843832042703,30.60465953247255,36800
2008-04-08,30.56269264221192,30.604657710418493,30.424807091401064,30.46677215960764,56200
2008-04-09,30.35287094116211,30.454785465621413,30.268940794683868,30.3828456667722,49800
2008-04-10,30.574689865112305,30.67660440027191,30.27493800368964,30.418819903419607,51400
2008-04-11,29.999162673950195,30.274933799299664,29.97518197950462,30.274933799299664,33400
2008-04-14,30.09507751464844,30.11306188864372,29.945201632889155,30.09507751464844,39300
2008-04-15,30.08307647705078,30.21496793793573,30.00514040589844,30.21496793793573,40800
2008-04-16,31.50391387939453,31.50391387939453,31.08426089992118,31.08426089992118,149400
2008-04-17,31.52190971374512,31.551884445230343,31.419992882384832,31.497929013786763,39800
2008-04-18,31.62380790710449,31.77368377396281,31.563858475130864,31.641792279311737,52800
2008-04-21,31.26410675048828,31.300075494913205,31.10823456823282,31.216145375356067,22000
2008-04-22,31.378023147583008,31.509914690869103,31.25212792185996,31.509914690869103,21500
2008-04-23,31.09025764465332,31.126226397695675,30.9403817418441,31.01831785164384,24700
2008-04-24,31.240135192871094,31.3960051337554,30.86844357466628,31.04829421012506,34900
2008-04-25,30.81449508666992,30.83847349971314,30.556708279320617,30.682603523767835,17100
2008-04-28,30.83846092224121,30.89841264771148,30.778511483695425,30.814482518977588,15500
2008-04-29,30.628644943237305,30.778520872243767,30.58068354823115,30.75454017474069,84700
2008-04-30,30.71856689453125,33.901929694497895,30.70657654754434,30.934386279521057,37800
2008-05-01,31.072269439697266,31.072269439697266,30.670600880457503,30.820476764800425,17300
2008-05-02,31.168193817138672,31.40799388996085,31.10224805386202,31.40799388996085,187300
2008-05-05,31.060283660888672,31.276103045054867,30.916401784519703,31.174188526442347,14900
2008-05-06,31.276100158691406,31.44995674290621,31.05428447806282,31.138214611980413,19800
2008-05-07,30.99433898925781,31.44396672424629,30.92239919199864,31.407995682154244,149300
2008-05-08,31.21615600585937,31.25212704945829,30.9883439702496,31.000334318115904,21800
2008-05-09,30.880420684814453,31.048283200386766,30.79649057049034,31.048283200386766,57300
2008-05-12,30.658611297607425,30.658611297607425,30.346869175991724,30.37084986694476,15000
