date,close,high,low,open,volume
2007-08-15,60.398590087890625,61.46829929035,60.30279517333739,61.06915448976331,17067
2007-08-16,57.87600326538086,58.9137782515321,56.39118393574889,58.434807679653915,16367
2007-08-17,58.00373458862305,58.22725881405737,57.04578928367867,57.15754936623993,44033
2007-08-20,58.89781951904297,59.04151395449871,58.291119605658736,58.913784665135424,7867
2007-08-21,59.296958923339844,59.36082356210939,58.929748416271465,59.23309834488175,23367
2007-08-22,60.90950012207031,61.03722939253752,59.64820504361854,59.83979488900813,16667
2007-08-23,62.15483093261719,62.905221071687734,61.659891200770694,62.66573580737631,16700
2007-08-24,62.90523147583008,63.00102640946075,61.88342155731069,61.947286199835034,12700
2007-08-27,63.08085632324219,63.448070912943486,63.080856323242195,63.35227597912191,17967
2007-08-28,61.627986907958984,62.1069576385987,61.34060203338751,62.05906218965982,7533
2007-08-29,61.05320739746094,61.06917254455468,60.510368034401246,60.87758265880562,20367
2007-08-30,60.765804290771484,60.829668920248345,60.03137932318635,60.2389342935976,7567
2007-08-31,61.70780944824219,61.70780944824219,61.14900893810813,61.356563993345425,4367
2007-09-04,62.98506546020508,62.98506546020508,62.60188570015354,62.61785490708231,16000
2007-09-05,60.670013427734375,62.98505260173044,60.67001342773438,62.20272809472303,23400
2007-09-06,61.06915283203125,61.06915283203125,60.638077758398715,60.67000804227941,14900
2007-09-07,60.22297668457031,60.51035740238739,60.20700747997037,60.47842711381024,12300
2007-09-10,59.13731002807617,59.87173518462867,59.13731002807617,59.839804891830006,8600
2007-09-11,60.2708625793457,60.2708625793457,59.29694832875455,59.29694832875455,12133
2007-09-12,60.98933410644531,60.989334106445305,59.69610459104879,60.03138887375513,23267
2007-09-13,62.2665901184082,62.58590515310708,60.94143049123684,60.98932591930174,51233
2007-09-14,62.585906982421875,62.745566534593465,61.81955168880708,61.915342547736735,33567
2007-09-17,62.34642028808594,62.745565099072,62.17079559677743,62.649770182022905,11133
2007-09-18,63.54386520385742,63.54386520385742,62.37836086420567,62.42626036078767,23967
2007-09-19,63.703514099121094,64.58163354897245,63.68754895535655,64.42197805101571,42700
2007-09-20,63.54386520385742,63.863180293261394,63.48000056185196,63.83125000241449,12700
2007-09-21,64.74129486083984,64.82112464213611,63.92704002430281,64.18249045207727,14167
2007-09-24,64.8690185546875,65.30009367915035,64.82112312321885,65.23623310385882,21167
2007-09-25,63.9429931640625,64.469863125207,63.799298772643624,64.23037788658965,16967
2007-09-26,65.93873596191406,66.2580510585677,64.86902653082821,65.14044619012408,44700
2007-09-27,67.13616943359375,67.21599922142485,66.81685434258102,67.08826993677042,22400
2007-09-28,67.53531646728516,67.66304169570324,67.29582709615048,67.53531646728516,32033
2007-10-01,66.4975357055664,66.7210599252846,65.97066559830486,66.35384533460842,49400
2007-10-02,64.88499450683594,65.69924945992885,64.54971424977177,65.69924945992885,13667
2007-10-03,64.29425048828125,65.06060989182818,64.02283491645116,64.98078011057349,15567
2007-10-04,64.05476379394531,64.15055871727868,63.54385888960443,63.990899158285984,29967
2007-10-05,65.22026062011719,65.37991610068957,64.11862115689351,64.66145628733688,22733
2007-10-08,64.66146850585938,65.53958802602595,64.66146850585938,65.53958802602595,13400
2007-10-09,65.93873596191406,65.93873596191406,64.98078661164139,65.14044619012408,48300
2007-10-10,65.84294128417969,66.06646144667951,65.69924685092141,66.0345311549829,12500
2007-10-11,65.14042663574219,66.2580311686942,65.09252715245154,66.0983716381394,66733
2007-10-12,65.79502868652344,65.93872309117214,65.14043347520229,65.14043347520229,20167
2007-10-15,67.66304779052734,68.17395687084398,67.51935740315291,67.85463768056805,32933
2007-10-16,66.25804138183594,66.57735643185484,65.79503192010627,66.5454261449463,26133
2007-10-17,66.09839630126953,66.94458563244964,65.66732109236028,66.89668613128637,29767
2007-10-18,67.45548248291016,67.45548248291016,66.09838831179208,66.41770745345154,20067
2007-10-19,66.2420883178711,67.67900833513943,66.06646358722598,67.67900833513943,18033
2007-10-22,64.64551544189453,65.36397552527563,58.083571622368325,64.1186452554567,55333
2007-10-23,66.89667510986328,66.89667510986328,65.69924056211886,66.03452483408658,32233
2007-10-24,66.56138610839844,67.05632581851899,65.77906165753265,66.88070113356731,21967
2007-10-25,67.75884246826172,67.79077276303849,67.13617735824175,67.59918287375355,38067
2007-10-26,69.03608703613281,69.03608703613281,68.3655266782819,68.78063663132608,23167
2007-10-29,70.80828857421875,71.8460634217418,69.43522949879531,70.08982469175267,49500
2007-10-30,70.55284881591797,70.95199367288798,70.47301497215022,70.8881249737492,18633
2007-10-31,70.92005920410156,71.28727379222009,69.96211799063816,70.5209143249507,28100
2007-11-01,69.6427993774414,70.48898457883307,69.46717465478257,69.73859025127892,16433
2007-11-02,71.0797119140625,71.2872669063476,69.89824253624809,70.64863678551828,19133
2007-11-05,70.42511749267578,70.99988704449243,69.81841765252865,70.99988704449243,27900
2007-11-06,71.44693756103516,71.52676329330075,70.98393207264706,71.44693756103516,28433
2007-11-07,69.03608703613281,71.36709532678236,68.58904679756553,71.27129634959113,47067
2007-11-08,68.0940933227539,69.81840158129178,66.96052368452935,69.81840158129178,85600
2007-11-09,66.64122009277344,67.85461970131183,65.45975077067729,67.85461970131183,90500
2007-11-12,62.80942916870117,67.21599153809306,62.202729347034186,67.21599153809306,32233
2007-11-13,64.74129486083984,64.82112464213611,61.78762137505714,61.78762137505714,20833
2007-11-14,64.45390319824219,65.68326789380352,64.32617799800084,64.45390319824219,25267
2007-11-15,62.889259338378906,63.86317371196101,62.42625392756638,63.30436931785686,35700
2007-11-16,63.144710540771484,63.831240109762156,61.86744632079607,63.831240109762156,37000
2007-11-19,60.813716888427734,62.47416118085582,60.23895130209401,62.26660615184131,22267
2007-11-20,61.516204833984375,62.18676934613328,60.65405452153304,60.67001966653228,13800
2007-11-21,59.77593231201172,61.548136412731395,59.504512678312246,61.548136412731395,33633
2007-11-23,61.212852478027344,61.212852478027344,60.254907273141185,60.733881905739956,12800
