Date,Open,High,Low,Close,Volume
2000-01-04,-219541.06395631068,-235095.59277912622,-215096.91286407766,-228873.78125,441709
2000-01-05,-214652.51491477274,-221763.15723079004,-202208.89086174243,-205319.796875,353061
2000-01-06,-208875.11237157535,-211541.6031678082,-192431.7524614726,-194653.828125,310909
2000-01-07,-188432.0357142857,-199098.0,-184876.7142857143,-192876.1875,499628
2000-01-10,-195542.6511627907,-198209.1418604651,-191098.5,-191098.5,382932
2000-01-11,-195542.6499439462,-207097.44289517938,-194653.81971692826,-198209.140625,536613
2000-01-12,-195542.65901548672,-206208.62223451326,-193764.9984789823,-200875.640625,329356
2000-01-13,-204431.00398936172,-209319.57147606384,-199986.8517287234,-208875.15625,532408
2000-01-14,-215541.33549205042,-218652.24136513157,-200875.6363760965,-202653.296875,587523
2000-01-17,-210652.7861445783,-227096.14708835343,-207986.2951807229,-221318.75,975008
2000-01-18,-222207.59375,-228429.406375,-213763.7051875,-222207.59375,694337
2000-01-19,-222207.57334183672,-227540.55510204082,-217763.421875,-217763.421875,634599
2000-01-20,-216430.16982060185,-239984.171875,-211986.01848958334,-239984.171875,1155922
2000-01-21,-235540.02907659774,-252427.8047462406,-234651.19877819548,-236428.859375,1487560
2000-01-24,-243539.4929398148,-247539.22913773148,-238206.5113425926,-239984.171875,582556
2000-01-25,-235540.07661679536,-238206.56805019305,-229318.26327220077,-230207.09375,497451
2000-01-26,-232429.11853142723,-236428.8547967864,-229318.212547259,-235095.609375,433723
2000-01-27,-235540.05829326925,-238206.5495192308,-226651.75420673078,-231095.90625,428171
2000-01-28,-231095.8698104693,-248872.4751805054,-229318.2092734657,-246205.984375,803937
2000-01-31,-240428.5361328125,-242650.611328125,-233762.310546875,-234651.140625,612623
2000-02-01,-231095.8762755102,-233762.36715561224,-217763.421875,-217763.421875,929803
2000-02-02,-217319.00405334728,-217763.41919456067,-206208.62552301254,-212430.4375,769984
2000-02-03,-209763.9414316703,-214208.09273318874,-202208.88421908894,-204875.375,756656
2000-02-04,-204875.375,-204875.375,-204875.375,-204875.375,0
2000-02-07,-201320.03192934784,-210208.33355978262,-198209.12635869565,-204430.9375,640018
2000-02-08,-210652.80129716982,-215541.3684158805,-207986.31014150943,-211986.046875,541880
2000-02-09,-214208.0769898504,-215985.7373798077,-206208.60523504272,-207986.265625,324604
2000-02-10,-204430.96231223174,-211986.01961507509,-202653.30177038626,-207097.453125,405709
2000-02-11,-209319.51846272423,-211097.17891676008,-196431.48017096412,-198209.140625,381418
2000-02-14,-191098.44871411484,-194209.35369318182,-184876.63875598085,-185765.46875,436423
2000-02-15,-189320.83489461357,-192876.15573770492,-183099.02341920373,-189765.25,405761
2000-02-16,-189765.20372308613,-191098.44871411484,-176877.16880980862,-185765.46875,452685
2000-02-17,-177766.0406403941,-182210.19165640394,-175988.38023399014,-180432.53125,507389
2000-02-18,-179543.70104679803,-185321.09736761084,-178210.45574199507,-180432.53125,498342
2000-02-21,-175099.5543514785,-175988.3845766129,-164878.0067624328,-165322.421875,447937
2000-02-22,-162655.92267857143,-164433.58303571428,-153323.2058035714,-155545.28125,546818
2000-02-23,-163544.7614247312,-175543.96946404572,-156878.53473622314,-165322.421875,548566
2000-02-24,-156434.13172804532,-162211.5286384561,-154656.47114022664,-156878.546875,278380
2000-02-25,-156878.60280539774,-161322.755859375,-151990.03444602274,-156434.1875,298333
2000-02-28,-149323.52884615384,-152434.4356971154,-138657.5625,-138657.5625,344637
2000-02-29,-150212.29242318435,-159100.59375,-144879.31162709495,-159100.59375,584423
2000-03-01,-159100.59375,-159100.59375,-159100.59375,-159100.59375,0
2000-03-02,-182654.59375,-182654.59375,-182654.59375,-182654.59375,122128
2000-03-03,-209763.953125,-209763.953125,-194209.42270259533,-209763.953125,1321446
2000-03-06,-205319.81714527027,-208430.72346565317,-194653.85261824325,-197320.34375,532428
2000-03-07,-195542.70044543428,-204431.00501113586,-191098.54816258352,-199542.4375,318175
2000-03-08,-191098.50596529286,-207541.8657809111,-191098.50596529286,-204875.375,409675
2000-03-09,-205319.79416666666,-208875.11527777778,-199986.8125,-199986.8125,297304
2000-03-10,-204430.9530141844,-206208.6134751773,-183987.85771276595,-187987.59375,271418
2000-03-13,-180432.57928240742,-182210.24016203705,-165766.87702546295,-167988.953125,367237
2000-03-14,-171544.24143401015,-183099.03489847717,-168877.75063451778,-175099.5625,351142
2000-03-15,-168877.7265815085,-185765.49923965937,-167100.06630170316,-182654.59375,315547
2000-03-16,-189320.7880130597,-190209.61800373133,-175543.92315764926,-178654.828125,272666
2000-03-17,-183987.85727163462,-188876.42352764425,-182210.19681490384,-184876.6875,262209
2000-03-20,-195542.6829954955,-200431.2500703829,-191987.36148648648,-197320.34375,420261
2000-03-21,-198209.1477147577,-203542.12926762115,-193320.58129129955,-201764.46875,389204
2000-03-22,-203542.13261718748,-215985.7564453125,-201764.4720703125,-213319.265625,576875
2000-03-23,-217763.38994565216,-226207.27649456522,-204430.9375,-204430.9375,615051
2000-03-24,-213319.29207920792,-235095.6364789604,-206208.649009901,-224429.671875,1051503
2000-03-27,-227096.1608125,-231984.727875,-215096.95075,-222207.59375,652870
2000-03-28,-226651.77183880308,-237762.15281129343,-222207.61944980695,-230207.09375,723904
2000-03-29,-230207.06033473782,-244428.34591526218,-226651.73893960673,-237317.703125,819194
2000-03-30,-234651.23970588236,-234651.23970588236,-221318.78290441175,-226651.765625,513780
2000-03-31,-218207.78807799798,-231095.8244410569,-218207.78807799798,-218652.203125,374161
2000-04-03,-223096.39979084648,-232873.53284940947,-220874.3240957185,-225762.890625,401956
2000-04-04,-222207.5667842742,-228873.79378780242,-214208.09438004033,-220429.90625,229161
2000-04-05,-220429.90625,-220429.90625,-220429.90625,-220429.90625,0
2000-04-06,-225318.4544270833,-226651.69971955128,-207986.265625,-207986.265625,331537
2000-04-07,-211541.6184815951,-219541.0914493865,-211541.6184815951,-217319.015625,298213
2000-04-10,-218652.25671906694,-224429.65374619674,-214652.52031566936,-219096.671875,289194
2000-04-11,-215985.7564453125,-216430.17158203124,-210208.35966796873,-213319.265625,170076
2000-04-12,-213319.22164948453,-218652.20219072164,-208875.0711984536,-215541.296875,196161
2000-04-13,-215541.296875,-215541.296875,-215541.296875,-215541.296875,0
2000-04-14,-205319.79196626105,-208875.1130392699,-195542.65901548672,-200875.640625,229342
2000-04-17,-171988.7055194805,-181765.84123376623,-171099.875,-171099.875,350842
2000-04-18,-194653.8706896552,-195987.11637931035,-181321.41379310345,-193320.625,513194
2000-04-19,-202208.87664658073,-208430.68823570627,-191542.91392236546,-198209.140625,318385
2000-04-20,-195542.640625,-201320.0368252841,-192876.15007102274,-195542.640625,147876
2000-04-21,-201764.46279069767,-202653.2930232558,-191098.5,-191098.5,209995
2000-04-24,-186654.37717013888,-193765.0201099537,-183099.0557002315,-191987.359375,252118
2000-04-25,-186654.35262529834,-189320.8433770883,-183987.86187350834,-186209.9375,172528
2000-04-26,-191098.47032563025,-193320.54556197478,-158656.171875,-158656.171875,1469346
2000-04-27,-146656.98384287927,-151101.13486842107,-135102.1911764706,-143546.078125,1993407
2000-04-28,-147101.46608664774,-159545.0946377841,-146657.05078125,-156434.1875,1105951
2000-05-01,-156434.1875,-156434.1875,-156434.1875,-156434.1875,0
2000-05-02,-151101.14762931035,-160878.2807112069,-147990.2416487069,-154656.46875,647104
2000-05-03,-153767.6384698276,-160878.2807112069,-150656.73248922414,-154656.46875,473232
2000-05-04,-156434.11142857143,-161767.0925,-152878.79071428571,-155545.28125,508261
2000-05-05,-155545.28125,-155545.28125,-155545.28125,-155545.28125,0
2000-05-08,-159100.5869222689,-163544.73739495798,-155989.68159138656,-158656.171875,421371
2000-05-09,-158656.171875,-158656.171875,-158656.171875,-158656.171875,0
2000-05-10,-151990.0,-154212.0760233918,-151101.1695906433,-151990.0,200275
