date,close,high,low,open,volume
2006-07-25,13.636714935302734,13.661477937139475,13.405583613288794,13.479875767705657,84900
2006-07-26,13.529407501220703,13.62020940105294,13.43860717584227,13.62020940105294,52000
2006-07-27,13.471619606018066,13.636713616411228,13.43034689064636,13.636713616411228,58300
2006-07-28,13.620205879211426,13.63671559753989,13.521149143694029,13.545913721186727,20400
2006-07-31,13.611944198608398,13.636708763690676,13.570671497923879,13.595434488553547,26400
2006-08-01,13.504640579223633,13.578932734934538,13.430348423512728,13.578932734934538,26800
2006-08-02,13.562421798706055,13.628459089577195,13.52940236604388,13.587184798749478,149600
2006-08-03,13.58718490600586,13.6367140553901,13.446857039443502,13.488129756143817,65300
2006-08-04,13.55416488647461,13.727512158321488,13.479872748696527,13.661474877457968,65400
2006-08-07,13.479880332946777,13.529407927847124,13.405588153369326,13.529407927847124,16500
2006-08-08,13.339546203613281,13.537658088880413,13.3147816275349,13.504640228562545,434700
2006-08-09,13.067142486572266,13.430348405738986,13.067142486572266,13.380819252361697,225100
2006-08-10,13.20746898651123,13.24874169731288,13.0588847085005,13.100158206528647,45400
2006-08-11,13.141435623168945,13.207472924814882,13.108416972345978,13.190963205790032,39300
2006-08-14,13.199214935302734,13.339544364829969,13.166196292309651,13.23223436552236,135800
2006-08-15,13.4055814743042,13.4055814743042,13.306526333855762,13.37256361897241,79200
2006-08-16,13.628456115722656,13.628456115722656,13.389070004517771,13.389070004517771,89600
2006-08-17,13.669730186462402,13.719259329587814,13.620202617790012,13.620202617790012,91500
2006-08-18,13.661478042602539,13.677987760256698,13.570677744411336,13.669732901429619,59500
2006-08-21,13.578932762145996,13.595440905540007,13.512895465209896,13.595440905540007,49800
2006-08-22,13.595443725585938,13.653227750037606,13.545916136223898,13.562425857495805,46500
2006-08-23,13.537656784057617,13.66973136150574,13.488129211127863,13.644968362267438,38400
2006-08-24,13.471619606018066,13.611949042516304,13.455109890088117,13.611949042516304,23100
2006-08-25,13.488130569458008,13.504640286914933,13.389073839169773,13.438602991540547,45800
2006-08-28,13.595443725585938,13.595443725585938,13.471623964954002,13.488133686225908,53900
2006-08-29,13.595443725585938,13.611953446857843,13.512898268133766,13.611953446857843,26500
2006-08-30,13.644968032836914,13.653222890534769,13.537656457217919,13.62020345974335,120300
2006-08-31,13.661478042602539,13.702752336737936,13.628460181747556,13.677987760256698,62300
2006-09-01,13.768791198730469,13.793554203574498,13.677989315759662,13.735771759667081,84100
2006-09-05,13.876099586486816,13.876099586486816,13.760534712332896,13.810062290619815,75700
2006-09-06,13.711008071899414,13.826572953958143,13.702753212544728,13.826572953958143,32400
2006-09-07,13.570672988891602,13.686237823067094,13.56241813295724,13.686237823067094,48900
2006-09-08,13.636714935302734,13.653224652829442,13.60369550024932,13.60369550024932,56600
2006-09-11,13.636714935302734,13.702752230956243,13.529403345832458,13.562422780885873,94700
