date,close,high,low,open,volume
2006-07-03,33.75251388549805,33.75251388549805,33.27349517070192,33.44299436005361,900800
2006-07-05,32.46284484863281,32.868169257459165,32.094367602198254,32.838693214300704,2179200
2006-07-06,32.63233947753906,32.779730917736174,32.26386228267522,32.337559408402726,1229400
2006-07-07,32.30807876586914,32.64707709163655,32.168058451641144,32.57338278125502,1464500
2006-07-10,33.052398681640625,33.29559494600582,32.76498695921449,33.14083522027752,616400
2006-07-11,33.192420959472656,33.29559410735948,32.69129183151602,33.052397849119885,662400
2006-07-12,32.794464111328125,33.045028668673964,32.5954861265602,33.00081040163975,770000
2006-07-13,31.946971893310547,32.566013697455524,31.836430420834105,32.256494201012,1646700
2006-07-14,31.54163932800293,31.829051017388675,31.320553629341365,31.689030730863028,1383400
2006-07-17,31.2837142944336,31.431105734104168,30.78995339322585,31.32792975845425,991100
2006-07-18,31.02578353881836,31.305827037896165,30.664677405640187,31.14369614717875,1042800
2006-07-19,32.2343864440918,32.241754751081416,31.0405183012032,31.71851780582291,2540500
2006-07-20,31.873271942138672,32.713399353933745,31.77746710059404,32.647073357673214,986100
2006-07-21,31.68904685974121,32.14595791103158,31.541655381862785,32.14595791103158,1043300
2006-07-24,32.64708709716797,32.82395743205089,32.01330571312052,32.31545697629912,1389400
2006-07-25,32.610233306884766,33.000818252539794,32.44810243377904,32.7502536355846,994500
2006-07-26,32.794464111328125,32.94185552351815,32.440726408826485,32.639704393594414,772500
2006-07-27,33.199798583984375,33.384037202997895,33.015559964970855,33.236645745535434,900100
2006-07-28,33.60511016845703,33.71565442221305,33.273483029703286,33.34717732470253,773900
2006-07-31,33.27349090576172,33.627228665753066,33.10398892687832,33.627228665753066,492300
2006-08-01,32.425994873046875,32.94923184288729,32.425994873046875,32.94923184288729,1160100
2006-08-02,32.87552261352539,33.096608279678364,32.75761007082668,32.87552261352539,1525400
2006-08-03,32.77235412597656,32.86078784269604,32.425984752877625,32.425984752877625,551000
2006-08-04,32.99345016479492,33.590384265081674,32.875537568458306,33.31770910190609,532900
2006-08-07,32.68391799926758,32.86815655126178,32.54389771180458,32.72813626379878,546000
2006-08-08,32.83131408691406,33.11135751304897,32.74288035649268,32.956597781997154,1548800
2006-08-09,32.98606872558594,33.45772177462071,32.98606872558594,33.288219834865785,1008300
2006-08-10,33.052398681640625,33.11872467998954,32.80920522853293,32.90501007309415,357200
2006-08-11,32.425994873046875,32.779732661583694,32.33019001013335,32.610233480280094,564700
2006-08-14,32.46284484863281,32.79447493267557,32.411258259032635,32.51443143823299,721400
2006-08-15,33.0450325012207,33.15557677599843,32.74288133625362,32.83868618697714,662800
2006-08-16,33.29559326171875,33.494571246700026,33.192420116452325,33.19978842200391,639200
2006-08-17,33.641963958740234,33.81883141138494,33.45772538900181,33.55352742116041,632500
2006-08-18,33.8630485534668,33.89989570393699,33.53878688231137,33.75250429079883,800900
2006-08-21,33.50931167602539,33.7893522755189,33.465093407614994,33.70828966698601,655900
2006-08-22,33.82620620727539,33.95148709891896,33.56827049483509,33.82620620727539,275800
2006-08-23,33.28822708129883,33.826206237836026,33.26611935010829,33.664075379084665,358500
2006-08-24,33.052398681640625,33.39876809649135,32.978704377367386,33.25137667668737,572500
2006-08-25,33.280860900878906,33.435620651615416,33.18505604083622,33.310339751854805,613300
2006-08-28,33.37665557861328,33.45772098843717,33.11135162328315,33.19978533797416,897500
2006-08-29,33.82620620727539,33.833574513912986,33.53142333913156,33.71566192890701,559400
2006-08-30,33.61248779296875,33.781986953292204,33.58300894475831,33.649334947602945,386900
2006-08-31,33.79673385620117,33.885167609144084,33.66408182115764,33.75988669341315,420000
2006-09-01,34.25363540649414,34.25363540649414,33.89252937506506,33.92937652768429,625100
2006-09-05,34.45261764526367,34.4673570703773,34.12835872653756,34.23890019800292,772900
2006-09-06,33.914634704589844,34.24626467721197,33.80409044329669,34.143091532675605,752400
2006-09-07,33.80409622192383,33.914640502113926,33.47983731062819,33.914640502113926,935600
2006-09-08,34.003074645996094,34.03992180274734,33.80409662602995,33.89990148258947,494500
2006-09-11,33.23664093017578,33.53879210913164,33.05240233785495,33.332445785334805,973800
2006-09-12,33.656707763671875,33.656707763671875,33.20716791888876,33.38403540933436,723000
2006-09-13,33.53142547607422,33.59775148507062,33.325079141977845,33.50931774349474,438100
2006-09-14,33.75251388549805,33.93675250147921,33.700927297923975,33.899905340534616,1111800
2006-09-15,34.12099075317383,34.2683822066368,33.95149156563176,34.084143592622624,596500
2006-09-18,34.52631378173828,34.710552388495174,34.41577230443897,34.46735888943026,510300
2006-09-19,34.41576385498047,34.74739382797558,34.120981032038735,34.74002271121049,1187700
2006-09-20,35.00532150268555,35.1453417766438,34.59262617396981,34.821082968460885,1727000
2006-09-21,34.70317840576172,35.211675865197314,34.585265829171256,35.16008928864258,1090200
2006-09-22,34.12099075317383,34.40840254123464,33.82621065750604,34.34207652773921,1044800
2006-09-25,34.71792221069336,34.74002994307611,34.12098813503782,34.48946533479256,642800
2006-09-26,34.52631378173828,34.76213897348646,34.18731542000753,34.71792350706995,815300
2006-09-27,34.74739456176758,34.8210888634306,34.44524342693731,34.518937728600335,597100
2006-09-28,34.96848678588867,34.9905945182505,34.79898761151283,34.85794250156368,591300
2006-09-29,34.08413314819336,34.93163163746216,34.08413314819336,34.93163163746216,2241100
2006-10-02,34.61474609375,34.813724102006184,34.459983546490065,34.592635551994185,564000
